"collection_id","site","species","length_sl_mm"
"NFM10-260","8","Leiostomus xanthurus",17.7
"NFM10-260","8","Leiostomus xanthurus",16.74
"NFM10-260","8","Leiostomus xanthurus",15.59
"NFM10-260","8","Leiostomus xanthurus",19.81
"NFM10-260","8","Leiostomus xanthurus",20.11
"NFM10-260","8","Leiostomus xanthurus",20.41
"NFM10-260","8","Leiostomus xanthurus",17.45
"NFM10-260","8","Leiostomus xanthurus",18.52
"NFM10-260","8","Leiostomus xanthurus",18.6
"NFM10-260","8","Leiostomus xanthurus",16.76
"NFM10-260","8","Leiostomus xanthurus",19.08
"NFM10-260","8","Leiostomus xanthurus",17.58
"NFM10-260","8","Leiostomus xanthurus",15.62
"NFM10-260","8","Leiostomus xanthurus",16.38
"NFM10-260","8","Leiostomus xanthurus",19.6
"NFM10-260","8","Leiostomus xanthurus",15.97
"NFM10-260","8","Leiostomus xanthurus",15.5
"NFM10-260","8","Leiostomus xanthurus",15.33
"NFM10-260","8","Leiostomus xanthurus",17.31
"NFM10-260","8","Leiostomus xanthurus",22.23
"NFM10-260","8","Leiostomus xanthurus",17.36
"NFM10-260","8","Leiostomus xanthurus",21.34
"NFM10-260","8","Leiostomus xanthurus",21.1
"NFM10-260","8","Leiostomus xanthurus",20.16
"NFM10-260","8","Leiostomus xanthurus",17.88
"NFM10-260","8","Leiostomus xanthurus",17.19
"NFM10-260","8","Leiostomus xanthurus",17.64
"NFM10-260","8","Leiostomus xanthurus",15.91
"NFM10-260","8","Leiostomus xanthurus",19.27
"NFM10-260","8","Leiostomus xanthurus",19.8
"NFM10-260","8","Leiostomus xanthurus",17.99
"NFM10-260","8","Leiostomus xanthurus",14.29
"NFM10-260","8","Leiostomus xanthurus",18.83
"NFM10-260","8","Leiostomus xanthurus",15.53
"NFM10-260","8","Leiostomus xanthurus",17.97
"NFM10-260","8","Leiostomus xanthurus",16.87
"NFM10-260","8","Leiostomus xanthurus",17.15
"NFM10-260","8","Leiostomus xanthurus",22.04
"NFM10-260","8","Leiostomus xanthurus",18.53
"NFM10-260","8","Leiostomus xanthurus",19.5
"NFM10-260","8","Leiostomus xanthurus",15.9
"NFM10-260","8","Leiostomus xanthurus",14.37
"NFM10-260","8","Leiostomus xanthurus",17.37
"NFM10-260","8","Leiostomus xanthurus",22.97
"NFM10-260","8","Leiostomus xanthurus",17.15
"NFM10-260","8","Leiostomus xanthurus",18.79
"NFM10-260","8","Leiostomus xanthurus",19.8
"NFM10-260","8","Leiostomus xanthurus",16.57
"NFM10-260","8","Leiostomus xanthurus",16.07
"NFM10-260","8","Leiostomus xanthurus",19.78
"NFM10-260","8","Leiostomus xanthurus",16.3
"NFM10-260","8","Leiostomus xanthurus",17.47
"NFM10-260","8","Leiostomus xanthurus",23.34
"NFM10-260","8","Leiostomus xanthurus",18.74
"NFM10-260","8","Leiostomus xanthurus",17.37
"NFM10-260","8","Leiostomus xanthurus",19.47
"NFM10-260","8","Leiostomus xanthurus",17.85
"NFM10-260","8","Leiostomus xanthurus",18.86
"NFM10-260","8","Leiostomus xanthurus",18.54
"NFM10-260","8","Leiostomus xanthurus",16.83
"NFM10-260","8","Leiostomus xanthurus",18.7
"NFM10-260","8","Leiostomus xanthurus",16.24
"NFM10-260","8","Leiostomus xanthurus",16.43
"NFM10-260","8","Leiostomus xanthurus",17.62
"NFM10-260","8","Leiostomus xanthurus",16.6
"NFM10-260","8","Leiostomus xanthurus",19.16
"NFM10-260","8","Leiostomus xanthurus",16.82
"NFM10-260","8","Leiostomus xanthurus",20
"NFM10-260","8","Leiostomus xanthurus",19.33
"NFM10-260","8","Leiostomus xanthurus",18.63
"NFM10-260","8","Leiostomus xanthurus",21.43
"NFM10-260","8","Leiostomus xanthurus",18.05
"NFM10-260","8","Leiostomus xanthurus",20.2
"NFM10-260","8","Leiostomus xanthurus",20.63
"NFM10-260","8","Leiostomus xanthurus",18.26
"NFM10-260","8","Leiostomus xanthurus",14.37
"NFM10-260","8","Leiostomus xanthurus",16.81
"NFM10-260","8","Leiostomus xanthurus",16.37
"NFM10-260","8","Leiostomus xanthurus",19.95
"NFM10-260","8","Leiostomus xanthurus",18.76
"NFM10-260","8","Leiostomus xanthurus",19.18
"NFM10-260","8","Leiostomus xanthurus",17.02
"NFM10-260","8","Leiostomus xanthurus",17.67
"NFM10-260","8","Leiostomus xanthurus",19.4
"NFM10-260","8","Leiostomus xanthurus",16.67
"NFM10-260","8","Leiostomus xanthurus",17.04
"NFM10-260","8","Leiostomus xanthurus",20.1
"NFM10-260","8","Leiostomus xanthurus",15.42
"NFM10-260","8","Leiostomus xanthurus",17.59
"NFM10-260","8","Leiostomus xanthurus",16.34
"NFM10-260","8","Leiostomus xanthurus",20.77
"NFM10-260","8","Leiostomus xanthurus",17.99
"NFM10-260","8","Leiostomus xanthurus",19.05
"NFM10-260","8","Leiostomus xanthurus",17.67
"NFM10-260","8","Leiostomus xanthurus",18.47
"NFM10-260","8","Leiostomus xanthurus",18.44
"NFM10-260","8","Leiostomus xanthurus",18.34
"NFM10-260","8","Leiostomus xanthurus",17.45
"NFM10-260","8","Leiostomus xanthurus",18.66
"NFM10-260","8","Leiostomus xanthurus",15.04
"NFM10-260","8","Leiostomus xanthurus",15.9
"NFM10-260","8","Leiostomus xanthurus",15.47
"NFM10-263","11","Mugil cephalus",21.3
"NFM10-263","11","Lagodon rhomboides",15.65
"NFM10-263","11","Leiostomus xanthurus",20.19
"NFM10-263","11","Leiostomus xanthurus",16.55
"NFM10-263","11","Leiostomus xanthurus",17.44
"NFM10-263","11","Leiostomus xanthurus",18.96
"NFM10-263","11","Leiostomus xanthurus",19.98
"NFM10-263","11","Leiostomus xanthurus",17.1
"NFM10-263","11","Leiostomus xanthurus",18.3
"NFM10-263","11","Leiostomus xanthurus",19.85
"NFM10-263","11","Leiostomus xanthurus",15.56
"NFM10-263","11","Leiostomus xanthurus",19.58
"NFM10-263","11","Leiostomus xanthurus",18.58
"NFM10-263","11","Leiostomus xanthurus",19.91
"NFM10-263","11","Leiostomus xanthurus",16.83
"NFM10-263","11","Leiostomus xanthurus",13.63
"NFM10-263","11","Leiostomus xanthurus",19.41
"NFM10-263","11","Leiostomus xanthurus",16.43
"NFM10-263","11","Leiostomus xanthurus",17.95
"NFM10-263","11","Leiostomus xanthurus",18.71
"NFM10-263","11","Leiostomus xanthurus",17.71
"NFM10-263","11","Leiostomus xanthurus",17.34
"NFM10-266","14","Lagodon rhomboides",14.34
"NFM10-266","14","Lagodon rhomboides",15.65
"NFM10-266","14","Lagodon rhomboides",16.22
"NFM10-266","14","Lagodon rhomboides",15.39
"NFM10-266","14","Lagodon rhomboides",14.91
"NFM10-266","14","Brevoortia patronus",23.92
"NFM10-266","14","Brevoortia patronus",23.52
"NFM10-266","14","Brevoortia patronus",25.62
"NFM10-266","14","Brevoortia patronus",25.35
"NFM10-266","14","Brevoortia patronus",23.94
"NFM10-266","14","Fundulus similis",35.27
"NFM10-266","14","Cyprinodon variegatus",25.74
"NFM10-266","14","Cyprinodon variegatus",22.64
"NFM10-266","14","Leiostomus xanthurus",17.77
"NFM10-266","14","Leiostomus xanthurus",15.45
"NFM10-266","14","Leiostomus xanthurus",18.05
"NFM10-266","14","Leiostomus xanthurus",17.59
"NFM10-266","14","Leiostomus xanthurus",18.96
"NFM10-266","14","Leiostomus xanthurus",18.28
"NFM10-266","14","Leiostomus xanthurus",18.23
"NFM10-266","14","Leiostomus xanthurus",18.51
"NFM10-266","14","Leiostomus xanthurus",19.02
"NFM10-266","14","Leiostomus xanthurus",18.16
"NFM10-266","14","Leiostomus xanthurus",20.39
"NFM10-266","14","Leiostomus xanthurus",17.91
"NFM10-266","14","Leiostomus xanthurus",20.5
"NFM10-266","14","Leiostomus xanthurus",21.86
"NFM10-266","14","Leiostomus xanthurus",18.74
"NFM10-266","14","Leiostomus xanthurus",20.35
"NFM10-266","14","Leiostomus xanthurus",18.92
"NFM10-266","14","Leiostomus xanthurus",18.5
"NFM10-266","14","Leiostomus xanthurus",17.96
"NFM10-266","14","Leiostomus xanthurus",17.58
"NFM10-266","14","Leiostomus xanthurus",17.86
"NFM10-266","14","Leiostomus xanthurus",15.74
"NFM10-266","14","Leiostomus xanthurus",19.24
"NFM10-266","14","Leiostomus xanthurus",18.7
"NFM10-266","14","Leiostomus xanthurus",19.14
"NFM10-266","14","Leiostomus xanthurus",17.59
"NFM10-266","14","Leiostomus xanthurus",18.66
"NFM10-266","14","Leiostomus xanthurus",20.63
"NFM10-266","14","Leiostomus xanthurus",18.74
"NFM10-266","14","Leiostomus xanthurus",18.15
"NFM10-266","14","Leiostomus xanthurus",19.9
"NFM10-266","14","Leiostomus xanthurus",17.08
"NFM10-266","14","Leiostomus xanthurus",17.79
"NFM10-266","14","Leiostomus xanthurus",17.45
"NFM10-266","14","Leiostomus xanthurus",17.16
"NFM10-266","14","Leiostomus xanthurus",18.83
"NFM10-266","14","Leiostomus xanthurus",18.64
"NFM10-266","14","Leiostomus xanthurus",19.67
"NFM10-266","14","Leiostomus xanthurus",18.62
"NFM10-266","14","Leiostomus xanthurus",19.24
"NFM10-266","14","Leiostomus xanthurus",20.74
"NFM10-266","14","Leiostomus xanthurus",18.37
"NFM10-266","14","Leiostomus xanthurus",20.47
"NFM10-266","14","Leiostomus xanthurus",17.62
"NFM10-266","14","Leiostomus xanthurus",16.44
"NFM10-266","14","Leiostomus xanthurus",17.54
"NFM10-266","14","Leiostomus xanthurus",21.33
"NFM10-266","14","Leiostomus xanthurus",19.07
"NFM10-266","14","Leiostomus xanthurus",19.08
"NFM10-266","14","Leiostomus xanthurus",17.91
"NFM10-266","14","Leiostomus xanthurus",21.2
"NFM10-266","14","Leiostomus xanthurus",20.19
"NFM10-266","14","Leiostomus xanthurus",18
"NFM10-266","14","Leiostomus xanthurus",17.92
"NFM10-266","14","Leiostomus xanthurus",19.44
"NFM10-266","14","Leiostomus xanthurus",18.41
"NFM10-266","14","Leiostomus xanthurus",18.99
"NFM10-266","14","Leiostomus xanthurus",18.53
"NFM10-266","14","Leiostomus xanthurus",20.1
"NFM10-266","14","Leiostomus xanthurus",19.41
"NFM10-266","14","Leiostomus xanthurus",16.95
"NFM10-266","14","Leiostomus xanthurus",21.19
"NFM10-266","14","Leiostomus xanthurus",19.38
"NFM10-266","14","Leiostomus xanthurus",17.62
"NFM10-266","14","Leiostomus xanthurus",19.72
"NFM10-266","14","Leiostomus xanthurus",18.25
"NFM10-266","14","Leiostomus xanthurus",19.24
"NFM10-266","14","Leiostomus xanthurus",19.87
"NFM10-266","14","Leiostomus xanthurus",18.06
"NFM10-266","14","Leiostomus xanthurus",18.22
"NFM10-266","14","Leiostomus xanthurus",18.51
"NFM10-266","14","Leiostomus xanthurus",21.67
"NFM10-266","14","Leiostomus xanthurus",17.72
"NFM10-266","14","Leiostomus xanthurus",18.15
"NFM10-266","14","Leiostomus xanthurus",17.91
"NFM10-266","14","Leiostomus xanthurus",17.12
"NFM10-266","14","Leiostomus xanthurus",19.17
"NFM10-266","14","Leiostomus xanthurus",19.04
"NFM10-266","14","Leiostomus xanthurus",16.66
"NFM10-266","14","Leiostomus xanthurus",21.51
"NFM10-266","14","Leiostomus xanthurus",17.86
"NFM10-266","14","Leiostomus xanthurus",17.51
"NFM10-266","14","Leiostomus xanthurus",18.03
"NFM10-266","14","Leiostomus xanthurus",22.54
"NFM10-266","14","Leiostomus xanthurus",16.09
"NFM10-266","14","Leiostomus xanthurus",21.15
"NFM10-266","14","Leiostomus xanthurus",19.28
"NFM10-266","14","Leiostomus xanthurus",18.45
"NFM10-266","14","Leiostomus xanthurus",22.38
"NFM10-266","14","Leiostomus xanthurus",17.54
"NFM10-266","14","Leiostomus xanthurus",21.9
"NFM10-266","14","Leiostomus xanthurus",17.24
"NFM10-266","14","Leiostomus xanthurus",17.54
"NFM10-266","14","Leiostomus xanthurus",18.84
"NFM10-266","14","Leiostomus xanthurus",18.03
"NFM10-266","14","Leiostomus xanthurus",18.19
"NFM10-266","14","Leiostomus xanthurus",18.48
"NFM10-266","14","Leiostomus xanthurus",19.84
"NFM10-266","14","Leiostomus xanthurus",18.48
"NFM10-266","14","Leiostomus xanthurus",15.94
"NFM10-268","2","Lagodon rhomboides",16.11
"NFM10-269","3","Leiostomus xanthurus",41.99
"NFM10-269","3","Leiostomus xanthurus",24.28
"NFM10-269","3","Leiostomus xanthurus",40.92
"NFM10-269","3","Leiostomus xanthurus",31.94
"NFM10-269","3","Leiostomus xanthurus",39.88
"NFM10-269","3","Leiostomus xanthurus",25.2
"NFM10-269","3","Leiostomus xanthurus",43.92
"NFM10-269","3","Leiostomus xanthurus",50.93
"NFM10-269","3","Leiostomus xanthurus",38.45
"NFM10-269","3","Leiostomus xanthurus",31.3
"NFM10-269","3","Leiostomus xanthurus",26.64
"NFM10-269","3","Leiostomus xanthurus",33.74
"NFM10-269","3","Leiostomus xanthurus",36.6
"NFM10-269","3","Leiostomus xanthurus",40.56
"NFM10-269","3","Leiostomus xanthurus",39.53
"NFM10-269","3","Leiostomus xanthurus",34.03
"NFM10-269","3","Leiostomus xanthurus",46.33
"NFM10-269","3","Leiostomus xanthurus",30.66
"NFM10-269","3","Leiostomus xanthurus",50.08
"NFM10-269","3","Leiostomus xanthurus",38.46
"NFM10-269","3","Leiostomus xanthurus",36.86
"NFM10-269","3","Mugil cephalus",19.56
"NFM10-269","3","Mugil cephalus",23
"NFM10-269","3","Mugil cephalus",21.77
"NFM10-269","3","Mugil cephalus",18.8
"NFM10-269","3","Mugil cephalus",22.76
"NFM10-269","3","Mugil cephalus",21.21
"NFM10-269","3","Mugil cephalus",20.09
"NFM10-269","3","Mugil cephalus",20.49
"NFM10-269","3","Mugil cephalus",19.43
"NFM10-269","3","Mugil cephalus",20.88
"NFM10-269","3","Mugil cephalus",21.96
"NFM10-269","3","Brevoortia patronus",28.79
"NFM10-269","3","Brevoortia patronus",20.95
"NFM10-269","3","Brevoortia patronus",21.55
"NFM10-269","3","Brevoortia patronus",21.91
"NFM10-269","3","Brevoortia patronus",22.52
"NFM10-269","3","Brevoortia patronus",23.59
"NFM10-269","3","Brevoortia patronus",21.93
"NFM10-269","3","Lagodon rhomboides",26.15
"NFM10-274","8","Leiostomus xanthurus",44.13
"NFM10-274","8","Leiostomus xanthurus",35.27
"NFM10-274","8","Leiostomus xanthurus",35.27
"NFM10-274","8","Leiostomus xanthurus",42.94
"NFM10-274","8","Leiostomus xanthurus",31.43
"NFM10-274","8","Leiostomus xanthurus",27.21
"NFM10-274","8","Leiostomus xanthurus",40.02
"NFM10-274","8","Leiostomus xanthurus",28.14
"NFM10-274","8","Leiostomus xanthurus",40.46
"NFM10-274","8","Leiostomus xanthurus",31.95
"NFM10-274","8","Leiostomus xanthurus",31.95
"NFM10-274","8","Leiostomus xanthurus",42.32
"NFM10-274","8","Leiostomus xanthurus",42.32
"NFM10-274","8","Leiostomus xanthurus",35.08
"NFM10-274","8","Leiostomus xanthurus",35.08
"NFM10-274","8","Leiostomus xanthurus",39.12
"NFM10-274","8","Leiostomus xanthurus",39.12
"NFM10-274","8","Leiostomus xanthurus",30.32
"NFM10-274","8","Leiostomus xanthurus",29.19
"NFM10-274","8","Leiostomus xanthurus",34.24
"NFM10-274","8","Leiostomus xanthurus",36.37
"NFM10-274","8","Leiostomus xanthurus",35.08
"NFM10-274","8","Leiostomus xanthurus",35.08
"NFM10-274","8","Leiostomus xanthurus",38.64
"NFM10-274","8","Leiostomus xanthurus",38.64
"NFM10-274","8","Leiostomus xanthurus",31.93
"NFM10-274","8","Leiostomus xanthurus",31.93
"NFM10-274","8","Leiostomus xanthurus",37.08
"NFM10-274","8","Leiostomus xanthurus",37.02
"NFM10-274","8","Leiostomus xanthurus",31.52
"NFM10-274","8","Leiostomus xanthurus",35.73
"NFM10-274","8","Leiostomus xanthurus",35.73
"NFM10-274","8","Leiostomus xanthurus",30.4
"NFM10-274","8","Leiostomus xanthurus",36.55
"NFM10-274","8","Leiostomus xanthurus",38.77
"NFM10-274","8","Leiostomus xanthurus",38.77
"NFM10-274","8","Leiostomus xanthurus",31.29
"NFM10-274","8","Leiostomus xanthurus",26.22
"NFM10-274","8","Leiostomus xanthurus",28.75
"NFM10-274","8","Leiostomus xanthurus",32.39
"NFM10-274","8","Leiostomus xanthurus",32.88
"NFM10-274","8","Leiostomus xanthurus",32.04
"NFM10-274","8","Leiostomus xanthurus",31.03
"NFM10-274","8","Leiostomus xanthurus",31.03
"NFM10-274","8","Leiostomus xanthurus",48.61
"NFM10-274","8","Leiostomus xanthurus",38.79
"NFM10-274","8","Leiostomus xanthurus",30.81
"NFM10-274","8","Leiostomus xanthurus",30.81
"NFM10-274","8","Leiostomus xanthurus",37.9
"NFM10-274","8","Leiostomus xanthurus",37.9
"NFM10-274","8","Leiostomus xanthurus",37.96
"NFM10-274","8","Leiostomus xanthurus",32.94
"NFM10-274","8","Leiostomus xanthurus",42.19
"NFM10-274","8","Leiostomus xanthurus",30.28
"NFM10-274","8","Leiostomus xanthurus",32.26
"NFM10-274","8","Leiostomus xanthurus",32.26
"NFM10-274","8","Leiostomus xanthurus",30.48
"NFM10-274","8","Leiostomus xanthurus",27.55
"NFM10-274","8","Leiostomus xanthurus",26.89
"NFM10-274","8","Leiostomus xanthurus",32.92
"NFM10-274","8","Leiostomus xanthurus",34
"NFM10-274","8","Leiostomus xanthurus",34.2
"NFM10-274","8","Leiostomus xanthurus",28.81
"NFM10-274","8","Leiostomus xanthurus",35.66
"NFM10-274","8","Leiostomus xanthurus",30.57
"NFM10-274","8","Leiostomus xanthurus",30.57
"NFM10-274","8","Leiostomus xanthurus",38.55
"NFM10-274","8","Brevoortia patronus",25.12
"NFM10-274","8","Brevoortia patronus",17.16
"NFM10-274","8","Brevoortia patronus",20.5
"NFM10-274","8","Brevoortia patronus",17.4
"NFM10-274","8","Brevoortia patronus",21.02
"NFM10-274","8","Brevoortia patronus",17.7
"NFM10-274","8","Brevoortia patronus",17.57
"NFM10-274","8","Brevoortia patronus",16.08
"NFM10-274","8","Brevoortia patronus",21.97
"NFM10-274","8","Brevoortia patronus",18.85
"NFM10-274","8","Brevoortia patronus",19.71
"NFM10-274","8","Brevoortia patronus",17.45
"NFM10-274","8","Brevoortia patronus",19.98
"NFM10-274","8","Brevoortia patronus",26.52
"NFM10-274","8","Brevoortia patronus",24.48
"NFM10-274","8","Brevoortia patronus",17.95
"NFM10-274","8","Brevoortia patronus",24.85
"NFM10-274","8","Brevoortia patronus",20.36
"NFM10-274","8","Brevoortia patronus",21.94
"NFM10-274","8","Brevoortia patronus",24.33
"NFM10-274","8","Brevoortia patronus",26.62
"NFM10-274","8","Brevoortia patronus",26.3
"NFM10-274","8","Brevoortia patronus",24.16
"NFM10-277","11","Lagodon rhomboides",16.43
"NFM10-277","11","Lagodon rhomboides",32.29
"NFM10-277","11","Lagodon rhomboides",41.9
"NFM10-277","11","Brevoortia patronus",21.15
"NFM10-277","11","Brevoortia patronus",22.75
"NFM10-277","11","Brevoortia patronus",20.47
"NFM10-277","11","Brevoortia patronus",18.73
"NFM10-277","11","Brevoortia patronus",18.73
"NFM10-277","11","Mugil cephalus",22.32
"NFM10-277","11","Mugil cephalus",20.75
"NFM10-277","11","Mugil cephalus",21.79
"NFM10-277","11","Mugil cephalus",22.06
"NFM10-277","11","Mugil cephalus",21.44
"NFM10-277","11","Mugil cephalus",20.26
"NFM10-277","11","Mugil cephalus",20.28
"NFM10-277","11","Mugil cephalus",20.12
"NFM10-277","11","Mugil cephalus",21.22
"NFM10-277","11","Mugil cephalus",21.06
"NFM10-277","11","Mugil cephalus",20.79
"NFM10-277","11","Mugil cephalus",20.42
"NFM10-277","11","Leiostomus xanthurus",36.25
"NFM10-277","11","Leiostomus xanthurus",33.6
"NFM10-277","11","Leiostomus xanthurus",34
"NFM10-277","11","Leiostomus xanthurus",29.93
"NFM10-277","11","Leiostomus xanthurus",33.76
"NFM10-277","11","Leiostomus xanthurus",34.11
"NFM10-277","11","Leiostomus xanthurus",39.54
"NFM10-277","11","Leiostomus xanthurus",41.76
"NFM10-277","11","Leiostomus xanthurus",30.56
"NFM10-277","11","Leiostomus xanthurus",38.12
"NFM10-277","11","Leiostomus xanthurus",34.16
"NFM10-277","11","Leiostomus xanthurus",35.63
"NFM10-277","11","Leiostomus xanthurus",33.59
"NFM10-277","11","Leiostomus xanthurus",34.99
"NFM10-277","11","Leiostomus xanthurus",33.01
"NFM10-277","11","Leiostomus xanthurus",40.04
"NFM10-277","11","Leiostomus xanthurus",34.7
"NFM10-277","11","Leiostomus xanthurus",36.97
"NFM10-280","14","Brevoortia patronus",19.83
"NFM10-280","14","Brevoortia patronus",19.46
"NFM10-280","14","Brevoortia patronus",20.28
"NFM10-280","14","Brevoortia patronus",19.36
"NFM10-280","14","Brevoortia patronus",18.4
"NFM10-280","14","Brevoortia patronus",18.9
"NFM10-280","14","Brevoortia patronus",17.37
"NFM10-280","14","Brevoortia patronus",18.39
"NFM10-280","14","Brevoortia patronus",18.64
"NFM10-280","14","Brevoortia patronus",18.93
"NFM10-280","14","Brevoortia patronus",19.06
"NFM10-280","14","Brevoortia patronus",19.65
"NFM10-280","14","Brevoortia patronus",19.54
"NFM10-280","14","Brevoortia patronus",20.77
"NFM10-280","14","Brevoortia patronus",19.02
"NFM10-280","14","Brevoortia patronus",16.94
"NFM10-280","14","Brevoortia patronus",19.37
"NFM10-280","14","Brevoortia patronus",19.9
"NFM10-280","14","Brevoortia patronus",19.13
"NFM10-280","14","Brevoortia patronus",18.19
"NFM10-280","14","Brevoortia patronus",19.57
"NFM10-280","14","Brevoortia patronus",19.03
"NFM10-280","14","Brevoortia patronus",18.45
"NFM10-280","14","Brevoortia patronus",18.59
"NFM10-280","14","Brevoortia patronus",19.36
"NFM10-280","14","Brevoortia patronus",19.36
"NFM10-280","14","Brevoortia patronus",17.92
"NFM10-280","14","Brevoortia patronus",19.44
"NFM10-280","14","Brevoortia patronus",19.92
"NFM10-280","14","Brevoortia patronus",18.68
"NFM10-280","14","Brevoortia patronus",18.24
"NFM10-280","14","Brevoortia patronus",18.63
"NFM10-280","14","Brevoortia patronus",18.98
"NFM10-280","14","Brevoortia patronus",19.81
"NFM10-280","14","Brevoortia patronus",20.45
"NFM10-280","14","Brevoortia patronus",18.21
"NFM10-280","14","Brevoortia patronus",18.61
"NFM10-280","14","Brevoortia patronus",19.34
"NFM10-280","14","Brevoortia patronus",17.97
"NFM10-280","14","Brevoortia patronus",16.89
"NFM10-280","14","Brevoortia patronus",19.22
"NFM10-280","14","Brevoortia patronus",20.28
"NFM10-280","14","Brevoortia patronus",22.25
"NFM10-280","14","Brevoortia patronus",17.62
"NFM10-280","14","Brevoortia patronus",20.5
"NFM10-280","14","Brevoortia patronus",18.2
"NFM10-280","14","Brevoortia patronus",18.2
"NFM10-280","14","Brevoortia patronus",19.46
"NFM10-280","14","Brevoortia patronus",18.47
"NFM10-280","14","Brevoortia patronus",20.41
"NFM10-280","14","Brevoortia patronus",21.94
"NFM10-280","14","Brevoortia patronus",19.12
"NFM10-280","14","Brevoortia patronus",18.54
"NFM10-280","14","Brevoortia patronus",17.45
"NFM10-280","14","Brevoortia patronus",19.53
